term,crn,note,course,title,xlist,xlist_crn,instructor,group,theme,graduate_level,year_long,subject,status,units,quarter,duration,no_prereq,days,time,location,meetings,seats_available,reserved_seats,instruction_mode
Spring 2024,30962,,DANC 362 S,Dance Ethnography,[],[],"Fortuna, Victoria",['1'],['Comp Race & Ethnicity Studies'],,N,Dance,active,1,,1 semester,Y,['TuTh'],['13:40-15:00'],['PERF 104'],"[['Tuesday', '1340', '1500', 'PERF 104'], ['Thursday', '1340', '1500', 'PERF 104']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30549,"DANC 411 is offered as either academic credit (one-half or one unit), or as PE credit, and may not be taken for both.",DANC 411 S01,Advanced Technique & Perform,['DANC 411'],['30550'],"Parsons-Akinjiola, Oluyinka",['1'],[],,N,Dance,active,0.5,,1 semester,N,['TuTh'],['12:00-13:20'],['PERF 240'],"[['Tuesday', '1200', '1320', 'PERF 240'], ['Thursday', '1200', '1320', 'PERF 240']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30499,,CRES 333 S,Jews across the Americas,"['ENG 303', 'REL 259']","['30498', '30883']","Leibman, Laura",['1'],['Comp Race & Ethnicity Studies'],,N,Comp Race & Ethnicity Studies,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['VOLLUM 110'],"[['Monday', '1100', '1150', 'VOLLUM 110'], ['Wednesday', '1100', '1150', 'VOLLUM 110'], ['Friday', '1100', '1150', 'VOLLUM 110']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30670,,MUS 105 SNC,Chorus,['MUS 105'],['30669'],"Mallis, Natalie",[],[],,N,Music,active,0,,1 semester,N,['W'],['18:10-20:30'],['PERF 320'],"[['Wednesday', '1810', '2030', 'PERF 320']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30382,,REPO 470 Y,Thesis(Religion-Pol Science),[],[],Staff,[],[],,Y,Religion/Political Science,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30302,,CHEM 102 S22,Chemical Reactivity,[],[],"Cass, Danielle","['3', '3+']",[],,N,Chemistry,active,1,,1 semester,N,"['MWF', 'W']","['11:00-11:50', '15:10-16:00']","['VOLLUM VLH', 'CHEM 105']","[['Monday', '1100', '1150', 'VOLLUM VLH'], ['Wednesday', '1100', '1150', 'VOLLUM VLH'], ['Friday', '1100', '1150', 'VOLLUM VLH'], ['Wednesday', '1510', '1600', 'CHEM 105']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31256,"For sanitary reasons, students must purchase their own equipment. Gloves may be purchased at the Cage for $30 and wraps for $8.",PE 103 KBC Qtr 1,Cardio Kickboxing,[],[],"Edelson, Jennifer",[],[],,N,Physical Education,active,0,1,1st quarter,N,['MW'],['17:10-18:00'],['SPORTS MAT'],"[['Monday', '1710', '1800', 'SPORTS MAT'], ['Wednesday', '1710', '1800', 'SPORTS MAT']]",,N,In-Person Instruction Only
Spring 2024,31259,,PE 103 JUG Qtr 1,Juggling,[],[],"Celarier, Stuart",[],[],,N,Physical Education,active,0,1,1st quarter,N,['W'],['19:10-21:00'],[],"[['Wednesday', '1910', '2100', None]]","any students, new students",N,In-Person Instruction Only
Spring 2024,31276,,PE 103 TC1 Qtr 1,Tai Chi - Beginning,[],[],"Sitt, Eliot",[],[],,N,Physical Education,active,0,1,1st quarter,N,['TuTh'],['15:10-16:00'],['SPORTS DANCE'],"[['Tuesday', '1510', '1600', 'SPORTS DANCE'], ['Thursday', '1510', '1600', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31284,,PE 103 XYI Qtr 1,Yoga - Hatha Intermediate,[],[],"Ansley, Matt",[],[],,N,Physical Education,active,0,1,1st quarter,N,['MW'],['16:40-17:30'],['SPORTS DANCE'],"[['Monday', '1640', '1730', 'SPORTS DANCE'], ['Wednesday', '1640', '1730', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30977,"Each section of DANC 101 is offered as either academic credit or as PE credit. This section is for PE credit only, for one quarter only. Students must register for both quarters (the full semester): PE 103 and PE 104. 
To register for academic credit, do not register for these PE sections, and instead register for the appropriate section from the Dance 101 course listings.",PE 104 4H3 Qtr 2,Hip-Hop Dance III-IV PE Credit,[],[],"Fortuna, Victoria",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['Tu'],['18:10-19:30'],['PERF 128'],"[['Tuesday', '1810', '1930', 'PERF 128']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30978,"Each section of DANC 101 is offered as either academic credit or as PE credit. This section is for PE credit only, for one quarter only. Students must register for both quarters (the full semester): PE 103 and PE 104. 
To register for academic credit, do not register for these PE sections, and instead register for the appropriate section from the Dance 101 course listings.",PE 104 4T1 Qtr 2,Tango I-II PE Credit,[],[],"Fortuna, Victoria",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['15:10-16:30'],['GRNWD MAIN'],"[['Tuesday', '1510', '1630', 'GRNWD MAIN'], ['Thursday', '1510', '1630', 'GRNWD MAIN']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31291,Students must supply their own bicycle and helmet. Meet at the Sport Center Upper Lobby bike rack.,PE 104 BKB Qtr 2,Bike Clinic,[],[],"Clark, Mike",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['W'],['16:40-18:30'],['SPORTS LOBBYU'],"[['Wednesday', '1640', '1830', 'SPORTS LOBBYU']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31301,,PE 104 OSC Qtr 2,Outdoor Skills Class,[],[],"Symms, Will",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['W'],['15:10-17:20'],['SPORTS OUT CTR'],"[['Wednesday', '1510', '1720', 'SPORTS OUT CTR']]",,N,In-Person Instruction Only
Spring 2024,31303,"Prior climbing experience required for this course. MANDATORY MEETING Monday, Mar 18, 2024, at 6-9pm in the Sport Center Outdoor Center. Rock Climbing Skills has a $55 fee that will be charged to each student's account for a 7-week unlimited use pass to gym.",PE 104 CLS Qtr 2,Rock Climbing Skills,[],[],"Sofich, Rodney",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['M'],['18:10-21:00'],['SPORTS OUT CTR'],"[['Monday', '1810', '2100', 'SPORTS OUT CTR']]",,N,In-Person Instruction Only
Spring 2024,31311,,PE 104 SQB Qtr 2,Squash - Beginning,[],[],"Zaharchuk, Rodney",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['15:10-16:00'],['SPORTS COURTS1'],"[['Tuesday', '1510', '1600', 'SPORTS COURTS1'], ['Thursday', '1510', '1600', 'SPORTS COURTS1']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31322,,PE 104 XY1 Qtr 2,Yoga - Hatha,[],[],"Lake-Freeman, Maya",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['17:10-18:00'],['SPORTS DANCE'],"[['Tuesday', '1710', '1800', 'SPORTS DANCE'], ['Thursday', '1710', '1800', 'SPORTS DANCE']]",,N,In-Person Instruction Only
Spring 2024,31049,,PHYS 102 S02,General Physics II,[],[],"Schroeter, Darrell","['3', '3+']",[],,N,Physics,active,1,,1 semester,N,"['MWF', 'W']","['10:00-10:50', '13:10-14:30']","['VOLLUM VLH', 'PHYSIC 123']","[['Monday', '1000', '1050', 'VOLLUM VLH'], ['Wednesday', '1000', '1050', 'VOLLUM VLH'], ['Friday', '1000', '1050', 'VOLLUM VLH'], ['Wednesday', '1310', '1430', 'PHYSIC 123']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31045,,MATH 141 S04,Intro to Probability & Statist,[],[],"Wainstein, Lenny",['3'],[],,N,Mathematics,active,1,,1 semester,Y,"['Th', 'MWF']","['10:30-11:50', '13:10-14:00']","['ETC 211', 'ELIOT 314']","[['Thursday', '1030', '1150', 'ETC 211'], ['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314']]",,Y,In-Person Instruction Only
Spring 2024,30160,,ENV 470 Y,Thesis (Environmental Studies),[],[],Staff,[],[],,Y,Environmental Studies,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30024,,CPHY 470 Y,Thesis(Chemistry-Physics),[],[],Staff,[],[],,Y,Chemistry/Physics,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30993,,BIOL 131 S02,Intro to Computational Biology,[],[],"Ritz, Anna",['3'],[],,N,Biology,active,1,,1 semester,N,"['MWF', 'Tu']","['10:00-10:50', '15:10-17:00']","['CHEM 301', 'ETC 208']","[['Monday', '1000', '1050', 'CHEM 301'], ['Wednesday', '1000', '1050', 'CHEM 301'], ['Friday', '1000', '1050', 'CHEM 301'], ['Tuesday', '1510', '1700', 'ETC 208']]",,N,In-Person Instruction Only
Spring 2024,30194,,DANC 470 Y,Thesis (Dance),[],[],Staff,[],[],,Y,Dance,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31002,,BIOL 372 S01,Cellular Biology,[],[],"Applewhite, Derek","['3', '3+']",[],,N,Biology,active,1,,1 semester,N,"['MW', 'W']","['08:30-09:50', '13:10-17:00']","['PSYCH 105', 'BIOL 207']","[['Monday', '0830', '0950', 'PSYCH 105'], ['Wednesday', '0830', '0950', 'PSYCH 105'], ['Wednesday', '1310', '1700', 'BIOL 207']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30020,,THEA 470 Y,Thesis (Theatre),[],[],Staff,[],[],,Y,Theatre,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30712,,ANAR 470 Y,Thesis(Anthropology-Art),[],[],Staff,[],[],,Y,Anthropology/Art,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30953,,SPAN 212 S02,Intermediate Spanish II,[],[],"VanBladel, Monica",['1'],[],,N,Spanish,active,1,,1 semester,N,['MWF'],['12:00-12:50'],['PERF 131'],"[['Monday', '1200', '1250', 'PERF 131'], ['Wednesday', '1200', '1250', 'PERF 131'], ['Friday', '1200', '1250', 'PERF 131']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30896,,LIT 328 S,Monstrous & Human in Fr Lit,['FREN 328'],['31329'],"Delehanty, Ann",['1'],[],,N,Lit - Literature,active,1,,1 semester,Y,['MW'],['14:40-16:00'],['ELIOT 414'],"[['Monday', '1440', '1600', 'ELIOT 414'], ['Wednesday', '1440', '1600', 'ELIOT 414']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31076,,PSY 200 S01 Qtr 1,Methods-Health Psychology,[],[],"Velkoff, Lisa","['3', '3+']",[],,N,Psychology,active,0.25,1,1st quarter,N,['M'],['14:40-16:00'],['PSYCH 103'],"[['Monday', '1440', '1600', 'PSYCH 103']]",,Y,In-Person Instruction Only
Spring 2024,31165,,PSY 208 S01 Qtr 1,Methods-Cognitive Psychology,[],[],"Safin, Vasiliy","['3', '3+']",[],,N,Psychology,active,0.25,1,1st quarter,N,['Th'],['13:40-15:00'],['PSYCH 103'],"[['Thursday', '1340', '1500', 'PSYCH 103']]",,Y,In-Person Instruction Only
Spring 2024,31086,,PSY 322 S,Social Psychology,[],[],"Velkoff, Lisa","['3', '3+']",[],,N,Psychology,active,1,,1 semester,N,"['MWF', 'F']","['13:10-14:00', '14:40-16:00']","['ELIOT 414', 'PSYCH 103']","[['Monday', '1310', '1400', 'ELIOT 414'], ['Wednesday', '1310', '1400', 'ELIOT 414'], ['Friday', '1310', '1400', 'ELIOT 414'], ['Friday', '1440', '1600', 'PSYCH 103']]",,N,In-Person Instruction Only
Spring 2024,30097,,ART 201 S02,Introduction to Art History,[],[],"Wang, Michelle",['1'],[],,N,Art,active,1,,1 semester,Y,['MW'],['14:40-16:00'],['LIB 41'],"[['Monday', '1440', '1600', 'LIB 41'], ['Wednesday', '1440', '1600', 'LIB 41']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30098,,ART 201 S01,Introduction to Art History,[],[],"Wang, Michelle",['1'],[],,N,Art,active,1,,1 semester,Y,['MW'],['13:10-14:30'],['LIB 41'],"[['Monday', '1310', '1430', 'LIB 41'], ['Wednesday', '1310', '1430', 'LIB 41']]",,Y,In-Person Instruction Only
Spring 2024,31104,,LITS 361 S,Decentering the Human,['SPAN 361'],['31103'],"Kroll, Christian",['1'],[],,N,Lit - Eng Translation-Spanish,active,1,,1 semester,Y,['MW'],['13:10-14:30'],['ELIOT 416'],"[['Monday', '1310', '1430', 'ELIOT 416'], ['Wednesday', '1310', '1430', 'ELIOT 416']]",,N,In-Person Instruction Only
Spring 2024,30216,,THEA 202 S,Intro to Theatrical Design,[],[],"Ksander, Peter",['1'],[],,N,Theatre,active,1,,1 semester,Y,['TuTh'],['10:30-11:50'],['PERF 335'],"[['Tuesday', '1030', '1150', 'PERF 335'], ['Thursday', '1030', '1150', 'PERF 335']]",,Y,In-Person Instruction Only
Spring 2024,31015,,HUM 110 Y01,Introduction to the Humanities,[],[],"Caffee, Naomi",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'TuTh']","['09:00-09:50', '09:00-10:20']","['VOLLUM VLH', 'VOLLUM 228']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Tuesday', '0900', '1020', 'VOLLUM 228'], ['Thursday', '0900', '1020', 'VOLLUM 228']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31018,,HUM 110 Y04,Introduction to the Humanities,[],[],"Chang, Jin",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MWF']","['09:00-09:50', '11:00-11:50']","['VOLLUM VLH', 'ELIOT 216']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1100', '1150', 'ELIOT 216'], ['Wednesday', '1100', '1150', 'ELIOT 216'], ['Friday', '1100', '1150', 'ELIOT 216']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31030,,HUM 110 Y16,Introduction to the Humanities,[],[],"Alcantar, Iliana",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'TuTh']","['09:00-09:50', '13:40-15:00']","['VOLLUM VLH', 'VOLLUM 302']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Tuesday', '1340', '1500', 'VOLLUM 302'], ['Thursday', '1340', '1500', 'VOLLUM 302']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31141,,HUM 110 Y18,Introduction to the Humanities,[],[],"Sakai, Jenny",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MWF']","['09:00-09:50', '12:00-12:50']","['VOLLUM VLH', 'ELIOT 103']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1200', '1250', 'ELIOT 103'], ['Wednesday', '1200', '1250', 'ELIOT 103'], ['Friday', '1200', '1250', 'ELIOT 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31147,,HUM 110 Y21,Introduction to the Humanities,[],[],"Riley, Paddy",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'TuTh']","['09:00-09:50', '12:00-13:20']","['VOLLUM VLH', 'LIB 41']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Tuesday', '1200', '1320', 'LIB 41'], ['Thursday', '1200', '1320', 'LIB 41']]",,N,In-Person Instruction Only
Spring 2024,30272,,MATH 113 S01,Discrete Structures,[],[],"Osorno, Angélica",['3'],[],,N,Mathematics,active,1,,1 semester,Y,['MWF'],['10:00-10:50'],['LIB 389'],"[['Monday', '1000', '1050', 'LIB 389'], ['Wednesday', '1000', '1050', 'LIB 389'], ['Friday', '1000', '1050', 'LIB 389']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,31073,,POL 280 S03,Intro to Political Theory,[],[],"Neame, Lexi",['2'],[],,N,Political Science,active,1,,1 semester,Y,"['Tu', 'Th']","['15:10-16:30', '15:10-16:30']","['VOLLUM VLH', 'ELIOT 405']","[['Tuesday', '1510', '1630', 'VOLLUM VLH'], ['Thursday', '1510', '1630', 'ELIOT 405']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30849,,ANTH 349 S,Time and Space,[],[],Staff,['2'],[],,N,Anthropology,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31149,,ART 274 S,Painting II - Naturecultures,[],[],"Harrower, Juniper",['1'],[],,N,Art,active,1,,1 semester,N,['MW'],['13:10-16:00'],['ART 110'],"[['Monday', '1310', '1600', 'ART 110'], ['Wednesday', '1310', '1600', 'ART 110']]",,N,In-Person Instruction Only
Spring 2024,30950,,SPAN 112 S02,Beginning Spanish II,[],[],"VanBladel, Monica",['1'],[],,N,Spanish,active,1,,1 semester,N,['MTuWF'],['10:00-10:50'],['ELIOT 126'],"[['Monday', '1000', '1050', 'ELIOT 126'], ['Tuesday', '1000', '1050', 'ELIOT 126'], ['Wednesday', '1000', '1050', 'ELIOT 126'], ['Friday', '1000', '1050', 'ELIOT 126']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31173,"Students may only apply 2 credits from 200-, 300-, and 400-level PE courses toward the 6-credit PE requirement. For more information about Experiential Learning Credit, visit the Center for Life Beyond Reed.",PE 404 EXL Qtr 2,Experiential Learning,[],[],"Martin, Nate",[],[],,N,Physical Education,active,0,2,2nd quarter,N,[],['TBD'],[],[],"any students, new students",N,In-Person Instruction Only
Spring 2024,31125,,ANME 501 S,Pseudo-Archaeology,[],[],"Landvatter, Tom",[],[],Y,N,Ancient Mediterranean Studies,active,0.5,,1 semester,N,['Tu'],['19:00-20:30'],['ETC 205'],"[['Tuesday', '1900', '2030', 'ETC 205']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31221,,CHEM 010 S,Reactor Seminar,[],[],"Newhouse, Jerry",[],[],,N,Chemistry,active,0,,1 semester,N,['M'],['19:45-21:00'],[],"[['Monday', '1945', '2100', None]]","any students, new students",N,N/A
Spring 2024,31438,,SA 320 S04,IES Argentina-LatAm Soc & Cult,[],[],"del Rio Malo, Alberto",[],[],,N,Study Abroad/Away,active,3.5,,1 semester,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30943,,LITR 373 S,20th-Century Russian Lit,['RUSS 373'],['30942'],"Grinberg, Marat",['1'],[],,N,Lit - Eng Translation-Russian,active,1,,1 semester,Y,['TuTh'],['13:40-15:00'],['ELIOT 216'],"[['Tuesday', '1340', '1500', 'ELIOT 216'], ['Thursday', '1340', '1500', 'ELIOT 216']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31163,,ANTH 378 S,Nature / Culture / Environ,[],[],"Dinç, Nejat",['2'],['Environmental Studies'],,N,Anthropology,active,1,,1 semester,N,['MW'],['13:10-14:30'],['ELIOT 126'],"[['Monday', '1310', '1430', 'ELIOT 126'], ['Wednesday', '1310', '1430', 'ELIOT 126']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30999,,BIOL 363 S02,"Genes, Genetics, & Genomes",[],[],"Coate, Jeremy","['3', '3+']",[],,N,Biology,active,1,,1 semester,N,"['TuTh', 'W']","['10:30-11:50', '13:10-17:00']","['BIOL 19', 'BIOL 105']","[['Tuesday', '1030', '1150', 'BIOL 19'], ['Thursday', '1030', '1150', 'BIOL 19'], ['Wednesday', '1310', '1700', 'BIOL 105']]",,N,In-Person Instruction Only
Spring 2024,30659,,POL 335 S,Gender&Politics inthe Americas,[],[],"Daby, Mariela",['2'],[],,N,Political Science,active,1,,1 semester,N,['TuTh'],['15:10-16:30'],['VOLLUM 118'],"[['Tuesday', '1510', '1630', 'VOLLUM 118'], ['Thursday', '1510', '1630', 'VOLLUM 118']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31136,,POL 351 S,Interdisciplinary Approaches,['ICPS 301'],['31135'],"Montgomery, Alex",['2'],[],,N,Political Science,active,0.5,,1 semester,N,['M'],['13:10-14:30'],['VOLLUM 234'],"[['Monday', '1310', '1430', 'VOLLUM 234']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31129,,THEA 215 S,Improv,[],[],"Wu, Barbie",['1'],[],,N,Theatre,active,1,,1 semester,Y,['TuTh'],['15:10-16:30'],['PERF 210'],"[['Tuesday', '1510', '1630', 'PERF 210'], ['Thursday', '1510', '1630', 'PERF 210']]",,N,In-Person Instruction Only
Spring 2024,30983,,BIOL 431 S01,Sem: Developmental Neurobio,[],[],"Cerveny, Kara",['3'],[],,N,Biology,active,0.5,,1 semester,N,['Th'],['18:10-20:30'],['LIB 340'],"[['Thursday', '1810', '2030', 'LIB 340']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30867,,CHIN 325 S,Songs to Lost Music: Ci-Poetry,['LITC 325'],['30868'],"Rhew, Hyong",['1'],['Chinese Studies'],,N,Chinese,active,1,,1 semester,N,['MWF'],['14:40-15:30'],['ELIOT 126'],"[['Monday', '1440', '1530', 'ELIOT 126'], ['Wednesday', '1440', '1530', 'ELIOT 126'], ['Friday', '1440', '1530', 'ELIOT 126']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30873,A writing sample must be submitted to the instructor for admission to all Creative Writing courses. Please refer to the Creative Writing page on the Reed website for more information.,CRWR 201 S,Making Fiction,[],[],"Jaffe, Sara",['1'],[],,N,Creative Writing,active,1,,1 semester,N,['TuTh'],['13:40-15:00'],['PSYCH 108'],"[['Tuesday', '1340', '1500', 'PSYCH 108'], ['Thursday', '1340', '1500', 'PSYCH 108']]","any students, new students",N,In-Person Instruction Only
